source,target,weight,type
CD8+ PD.L1+ APC+,CD8+ PD.L1+ Tcell+,2.00559546289352,Enrichment
CD4+ APC+,CD4+ Tcell+,1.8472757393113,Enrichment
PD.L1+ CD4+,PD.L1+ CD4+ APC+,1.78517468720883,Enrichment
CD8+ PD.L1+ APC+,PD.L1+ CD4+ Tcell+,1.7521577094079,Enrichment
CD8+ PD.L1+ APC+,PD.L1+ CD4+ APC+,1.69657100657265,Enrichment
PD.L1+ CD4+ APC+,PD.L1+ CD4+ Tcell+,1.5449278389189,Enrichment
CD8+ PD.L1+ Epithelial+,CD8+ PD.L1+ Tcell+,1.51457317282976,Enrichment
CD8+ PD.L1+,PD.L1+ CD4+,1.3629448540435,Enrichment
PD.L1+ CD4+,PD.L1+ CD4+ Tcell+,1.21871023702159,Enrichment
CD4+,CD4+ Tcell+,1.18229931412522,Enrichment
CD4+,CD8+,1.15676054224386,Enrichment
CD8+ Epithelial+,PD.L1+ CD4+ Epithelial+,1.14822993034299,Enrichment
CD4+,CD4+,1.07976398967998,Enrichment
CD4+,CD4+ APC+,1.06837096735709,Enrichment
CD8+ PD.L1+,PD.L1+ CD4+ APC+,0.842179579959636,Enrichment
CD4+ Epithelial+,CD4+ Epithelial+,0.793533496350848,Enrichment
CD4+,FoxP3+ Treg+ Tcell+,0.753708858000783,Enrichment
CD4+,CD8+ Tcell+,0.746346830460515,Enrichment
CD8+ PD.L1+ Tcell+,PD.L1+ CD4+,0.682768299777394,Enrichment
CD8+ PD.L1+ APC+,PD.L1+ CD4+,0.534137448954108,Enrichment
